label,has_quorum_intersection,top_tier_size,mbs_min,mbs_max,mbs_mean,mss_min,mss_max,mss_mean,mq_min,mq_max,mq_mean,orgs_top_tier_size,orgs_mbs_min,orgs_mbs_max,orgs_mbs_mean,orgs_mss_min,orgs_mss_max,orgs_mss_mean,orgs_mq_min,orgs_mq_max,orgs_mq_mean,isps_top_tier_size,isps_mbs_min,isps_mbs_max,isps_mbs_mean,isps_mss_min,isps_mss_max,isps_mss_mean,isps_mq_min,isps_mq_max,isps_mq_mean,ctries_top_tier_size,ctries_mbs_min,ctries_mbs_max,ctries_mbs_mean,ctries_mss_min,ctries_mss_max,ctries_mss_mean,ctries_mq_min,ctries_mq_max,ctries_mq_mean,standard_form_hash,analysis_duration_mq,analysis_duration_mbs,analysis_duration_mss,analysis_duration_total
2020-01-31,true,20,4,5,4.625,4,4,4.0,10,11,10.943396226415095,6,2,2,2.0,4,4,4.0,5,5,5.0,3,1,1,1.0,2,2,2.0,2,2,2.0,3,1,1,1.0,1,1,1.0,1,1,1.0,0683c9516e3f74dc2a5038491ea32ecc290cac6f89e1280034aeaeb047acc463,0.395513227,0.418278305,0.532480405,1.436252178
2020-02-01,true,23,4,7,5.3,3,4,3.8823529411764706,10,11,10.892857142857142,7,2,3,2.066666666666667,3,4,3.6,5,5,5.0,4,1,1,1.0,2,2,2.0,2,2,2.0,5,1,1,1.0,1,1,1.0,1,1,1.0,b285709b21c761d0c776c08afde296e5669951968e16c929945b08ad6194eba5,0.413079993,0.99486776,0.519733491,2.033279369
2020-02-02,true,23,4,7,5.3,3,4,3.8823529411764706,10,11,10.892857142857142,7,2,3,2.066666666666667,3,4,3.6,5,5,5.0,4,1,1,1.0,2,2,2.0,2,2,2.0,5,1,1,1.0,1,1,1.0,1,1,1.0,b285709b21c761d0c776c08afde296e5669951968e16c929945b08ad6194eba5,0.409704453,1.002980445,0.519251311,2.026903048
2020-02-03,true,23,4,7,5.3,3,4,3.8823529411764706,10,11,10.892857142857142,7,2,3,2.066666666666667,3,4,3.6,5,5,5.0,4,1,1,1.0,2,2,2.0,2,2,2.0,5,1,1,1.0,1,1,1.0,1,1,1.0,b285709b21c761d0c776c08afde296e5669951968e16c929945b08ad6194eba5,0.414475061,1.002811978,0.522920728,2.045177208
2020-02-04,true,23,4,7,5.3,3,4,3.8823529411764706,10,11,10.892857142857142,7,2,3,2.066666666666667,3,4,3.6,5,5,5.0,4,1,1,1.0,2,2,2.0,2,2,2.0,5,1,1,1.0,1,1,1.0,1,1,1.0,b285709b21c761d0c776c08afde296e5669951968e16c929945b08ad6194eba5,0.413102875,1.008669094,0.523312486,2.041156672
2020-02-05,true,23,4,7,5.3,3,4,3.8823529411764706,10,11,10.892857142857142,7,2,3,2.066666666666667,3,4,3.6,5,5,5.0,4,1,1,1.0,2,2,2.0,2,2,2.0,5,1,1,1.0,1,1,1.0,1,1,1.0,b285709b21c761d0c776c08afde296e5669951968e16c929945b08ad6194eba5,0.413355281,1.0034004,0.522092119,2.044046329
2020-02-06,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.018663308,0.001586665,0.001434006,0.761348789
2020-02-07,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.01834382,0.001633652,0.001408801,0.765720272
2020-02-08,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.018608928,0.001637125,0.001409308,0.783109111
2020-02-09,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.018761131,0.001577387,0.001472157,0.776995537
2020-02-10,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.019698126,0.001689463,0.001442039,0.778790481
2020-02-11,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.018200531,0.001586711,0.001430949,0.769913804
2020-02-12,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.019201174,0.001632824,0.001444414,0.774254835
2020-02-13,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.017538586,0.001675352,0.001432047,0.831302763
2020-02-14,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.019838197,0.001635875,0.001480462,0.9049251
2020-02-15,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.019566549,0.001608927,0.001456186,0.799947758
2020-02-16,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.019186367,0.001682577,0.001493047,0.777784859
2020-02-17,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.019325406,0.001617903,0.001442902,0.78111587
2020-02-18,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.019732888,0.001698084,0.001473164,0.774894229
2020-02-19,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.019428355,0.001677846,0.001444329,0.778113992
2020-02-20,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.019433084,0.001601476,0.001579229,0.775950381
2020-02-21,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.018501748,0.00163474,0.001488955,0.7786702
2020-02-22,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.019584878,0.001582796,0.001440219,0.772705652
2020-02-23,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.019443692,0.001584553,0.001388789,0.778505622
2020-02-24,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.019012022,0.001649013,0.00147073,0.768752078
2020-02-25,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.019235348,0.001605365,0.001400243,0.777845384
2020-02-26,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.019215798,0.001622971,0.001486158,0.775226669
2020-02-27,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.018254661,0.001670433,0.00143579,0.776120112
2020-02-28,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.020379336,0.001642563,0.001478414,0.77636348
2020-02-29,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.01866547,0.001571665,0.001421463,0.785522723
2020-03-01,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.019269106,0.00161538,0.001431141,0.776260658
2020-03-02,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.018775686,0.001551647,0.001382463,0.782927852
2020-03-03,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.019916176,0.00168009,0.001459769,0.776566451
2020-03-04,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.019313869,0.001612643,0.001460688,0.779744252
2020-03-05,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.019820811,0.001713363,0.001463766,0.776083447
2020-03-06,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.019005667,0.001663493,0.001419804,0.781818849
2020-03-07,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.019707891,0.001652049,0.001426498,0.778500041
2020-03-08,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.018657928,0.001629784,0.001424616,0.780705919
2020-03-09,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.020518636,0.001726312,0.0014586,0.780609132
2020-03-10,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.017990526,0.001710508,0.00141992,0.780253907
2020-03-11,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.019404138,0.001679285,0.001461148,0.770874645
2020-03-12,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.018648097,0.001673758,0.001408847,0.781823345
2020-03-13,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.019906934,0.001701077,0.001473326,0.779052776
2020-03-14,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.01913846,0.001647954,0.001375821,0.786028446
2020-03-15,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.020008826,0.001706301,0.001461206,0.778705012
2020-03-16,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.019637384,0.00170032,0.001391716,0.782980499
2020-03-17,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.019727658,0.001650224,0.001478972,0.779152167
2020-03-18,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.01915234,0.001642192,0.001413261,0.783666475
2020-03-19,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.019219391,0.001680838,0.001486091,0.772133921
2020-03-20,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.019225414,0.001649601,0.001484094,0.785942786
2020-03-21,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.019692142,0.001643574,0.00146447,0.777909289
2020-03-22,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.019099747,0.00161176,0.001454108,0.784373482
2020-03-23,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.019276988,0.001697033,0.001476414,0.7794924
2020-03-24,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.019112862,0.00165698,0.001429905,0.782542121
2020-03-25,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.019529204,0.001635005,0.001475899,0.779046045
2020-03-26,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.019785166,0.00164525,0.001419676,0.792600273
2020-03-27,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.019519994,0.001679294,0.001472315,0.780260909
2020-03-28,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.017880578,0.001601741,0.001386557,0.781617426
2020-03-29,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.020191164,0.001659938,0.001467225,0.779727386
2020-03-30,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.01824338,0.001649028,0.001426952,0.779794537
2020-03-31,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.020167304,0.00168147,0.001476018,0.780637145
2020-04-01,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.01824454,0.001648273,0.001421636,0.786609796
2020-04-02,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.019820308,0.001687443,0.001459472,0.782718731
2020-04-03,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.01893929,0.001618526,0.001377976,0.786657187
2020-04-04,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.019819851,0.001671268,0.001472637,0.780734624
2020-04-05,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.018117415,0.001630227,0.001441389,0.784561971
2020-04-06,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.019657087,0.001714488,0.001422912,0.780955235
2020-04-07,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.019163667,0.00164071,0.001469781,0.787795068
2020-04-08,true,23,6,7,6.714285714285714,3,3,3.0,10,11,10.892857142857142,7,3,3,3.0,3,3,3.0,5,5,5.0,4,1,2,1.6666666666666667,1,2,1.75,2,3,2.5,5,1,1,1.0,1,2,1.5,1,1,1.0,6ea47cef5ddfa0069a33e255e2a6a9694cb1acf014a4e5a919442685fcdb1f5f,0.01988496,0.001632321,0.001422712,0.783138809
